@relation eswari

@attribute meanx real
@attribute meany real
@attribute meanz real
@attribute rmsx real
@attribute rmsy real
@attribute rmsz real
@attribute sdx real
@attribute sdy real
@attribute sdz real
@attribute ra real
@attribute madx real
@attribute mady real
@attribute madz real
@attribute activity { Lying,Sitting,Standing,Walking }


@data
-0.93,-0.0499999999999999,0,0.931128347758782,0.0707106781186547,0,0.0458257569495584,0.05,0,0.931343116150004,0.042,0.05,0,Lying
-0.925,-0.1,0,0.926012958872606,0.1,0,0.0433012701892219,0,0,0.930389703296419,0.0375,0,0,Lying
-0.895,-0.06,-0.01,0.895265323800715,0.0774596669241483,0.0316227766016838,0.0217944947177033,0.0489897948556635,0.03,0.897064657647374,0.0095,0.048,0.018,Lying
-0.794999999999999,-0.204999999999999,-0.025,0.805915628338351,0.233452350598575,0.0591607978309961,0.132193040664022,0.111691539518443,0.053619026473818,0.821386023742795,0.1155,0.0959999999999999,0.045,Lying
-0.684999999999999,-0.569999999999999,0.01,0.687386354243376,0.579655069847577,0.0316227766016838,0.057227615711298,0.105356537528527,0.0299999999999999,0.89119302061899,0.0425,0.0929999999999999,0.018,Lying
-0.89,-0.615,0.005,0.897775027498537,0.621691241694782,0.0223606797749979,0.117898261225515,0.0909670269933012,0.0217944947177033,1.08182715809874,0.092,0.0849999999999999,0.0095,Lying
-0.925,-0.42,0.179999999999999,0.928708781050335,0.425440947723653,0.194935886896179,0.082915619758885,0.0678232998312526,0.0748331477354788,1.03170974600417,0.065,0.056,0.064,Lying
-0.86,-0.19,0.3,0.868907359849138,0.216794833886788,0.31304951684997,0.124096736459908,0.104403065089105,0.0894427190999916,0.930430008114528,0.102,0.083,0.07,Lying
-0.915,-0.045,0.13,0.920054346220917,0.0670820393249937,0.17606816861659,0.0963068014212911,0.0497493718553309,0.118743420870379,0.925283740265655,0.0625,0.0495,0.106999999999999,Lying
-0.915,0.0549999999999999,0.254999999999999,0.920597631976098,0.0741619848709566,0.267394839142418,0.101365674663566,0.0497493718553309,0.0804673846971554,0.951459405334773,0.0725,0.0495,0.0694999999999999,Lying
-0.795,-0.165,0.475,0.797182538694871,0.185741756210067,0.478016736108684,0.058949130612758,0.0852936105461599,0.053619026473818,0.940677947014811,0.038,0.072,0.045,Lying
-0.604999999999999,-0.294999999999999,0.654999999999999,0.610327780786685,0.29580398915498,0.662193325245732,0.0804673846971553,0.0217944947177033,0.0973396116696589,0.939188479486412,0.0664999999999999,0.0095,0.0805,Lying
-0.394999999999999,-0.175,0.965,0.411703777004778,0.180277563773199,0.97082439194738,0.116081867662438,0.0433012701892219,0.106183802907976,1.05729607962954,0.086,0.0375,0.091,Lying
-0.095,0.04,0.945,0.111803398874989,0.104880884817015,0.946836839165016,0.0589491306127579,0.0969535971483266,0.0589491306127579,0.950605070468278,0.038,0.084,0.054,Lying
-0.005,0.285,0.875,0.0223606797749979,0.288963665535997,0.876070773396761,0.0217944947177033,0.0476969600708472,0.0433012701892219,0.920258115965298,0.0095,0.034,0.0375,Lying
-0.0399999999999999,0.185,0.915,0.0632455532033676,0.191049731745428,0.915696456256111,0.0489897948556635,0.0476969600708472,0.0357071421427142,0.934371446481537,0.048,0.034,0.0255,Lying
-0.0999999999999999,0.0499999999999999,0.915,0.122474487139158,0.0707106781186547,0.915696456256111,0.0707106781186547,0.05,0.0357071421427142,0.921805293974817,0.0499999999999999,0.05,0.0255,Lying
-0.254999999999999,-0.135,0.949999999999999,0.261725046566048,0.146628782986151,0.951314879522022,0.0589491306127579,0.0572276157112979,0.0499999999999999,0.992849434708002,0.0549999999999999,0.052,0.0499999999999999,Lying
-0.254999999999999,-0.17,0.9,0.259807621135331,0.17606816861659,0.9,0.0497493718553309,0.0458257569495584,0,0.950749704180863,0.0494999999999999,0.042,0,Lying
-0.235,-0.19,0.9,0.239791576165636,0.192353840616713,0.9,0.0476969600708472,0.03,0,0.949381377529599,0.0455,0.018,0,Lying
-0.245,-0.195,0.9,0.25,0.196214168703485,0.9,0.0497493718553309,0.0217944947177033,0,0.952916575572069,0.0494999999999999,0.0095,0,Lying
-0.205,-0.205,0.9,0.206155281280883,0.206155281280883,0.9,0.0217944947177033,0.0217944947177033,0,0.94554217251268,0.0095,0.0095,0,Lying
-0.21,-0.195,0.9,0.212132034355964,0.196214168703485,0.9,0.0299999999999999,0.0217944947177033,0,0.94452368948587,0.018,0.0095,0,Lying
-0.215,-0.115,0.909999999999999,0.217944947177033,0.120415945787922,0.910494371207203,0.0357071421427142,0.0357071421427142,0.0299999999999999,0.942098720941706,0.0255,0.0255,0.018,Lying
-0.289999999999999,-0.115,0.9,0.291547594742265,0.120415945787922,0.9,0.0299999999999999,0.0357071421427142,0,0.952536088555179,0.018,0.0255,0,Lying
-0.269999999999999,-0.19,0.9,0.273861278752583,0.192353840616713,0.9,0.0458257569495583,0.03,0,0.958644876896549,0.042,0.018,0,Lying
-0.24,-0.18,0.9,0.244948974278317,0.184390889145857,0.9,0.0489897948556635,0.04,0,0.948683298050513,0.048,0.032,0,Lying
-0.2,-0.135,0.9,0.2,0.143178210632763,0.9,0,0.0476969600708472,0,0.931785919618879,0,0.0455,0,Lying
-0.2,-0.17,0.9,0.2,0.17606816861659,0.9,0,0.0458257569495584,0,0.93749666666074,0,0.042,0,Lying
